laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Memory_Flash,Memory_HDD,Memory_Hybrid,Memory_SSD,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
335,15.6,8,2.5,999.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
336,14.0,8,1.48,1268.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
337,15.6,8,1.9,1049.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.6,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
338,15.6,8,1.84,1144.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
339,15.6,4,2.0,274.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
340,15.6,8,2.0,1142.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
341,15.6,4,2.2,274.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,500000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
342,15.6,12,2.2,899.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3.6,2000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
343,15.6,8,2.1,716.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
344,13.9,16,1.4,2099.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3840,2160,1.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
345,13.3,8,1.2,1579.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
346,15.6,16,2.4,1129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
347,14.0,2,1.44,279.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,32000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
348,15.6,16,1.88,1607.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.9,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
349,11.6,4,1.5,375.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1.1,32000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
350,15.6,8,1.9,663.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.6,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
351,15.6,16,2.06,2027.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,2.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
352,15.6,8,1.84,1304.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
353,17.3,8,2.7,1409.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
354,15.6,8,2.6,1738.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
355,15.6,16,2.4,1403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
356,15.6,8,2.02,970.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
357,15.6,4,2.2,321.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
358,15.6,8,2.65,999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
359,15.6,8,2.36,557.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,2000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
360,14.0,8,1.36,1427.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
361,15.6,4,1.86,439.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.0,500000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
362,14.0,8,2.0,945.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
363,17.3,6,2.8,719.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.5,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
364,15.6,8,1.86,639.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
365,15.6,8,2.2,499.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.0,256000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
366,15.6,8,2.04,389.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,2000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
367,17.3,8,2.8,1085.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
368,15.6,8,2.4,809.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
369,15.6,8,2.33,899.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
370,14.0,8,1.36,1750.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
371,15.6,12,2.26,1099.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
372,15.6,4,2.1,426.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,3.0,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
373,17.3,16,3.25,2199.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,3.0,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
374,17.3,4,2.6,489.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.2,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
375,13.3,8,1.62,869.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
376,15.6,4,1.91,488.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3.0,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
377,11.6,4,1.59,553.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.1,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
378,15.6,4,1.8,309.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,500000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
379,14.0,4,1.5,286.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,32000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
380,15.6,8,2.4,846.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,1000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
381,17.3,8,3.35,1191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
382,15.6,4,1.85,403.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.0,128000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
383,15.6,8,2.3,1655.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
384,14.0,8,1.5,1099.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
385,13.3,16,1.1,1748.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
386,14.0,8,1.13,2282.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,2.7,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
387,13.3,4,1.5,549.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
388,15.6,8,2.23,1369.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.6,500000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
389,15.6,8,2.0,2135.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.7,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
390,14.0,16,1.42,2509.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2560,1440,2.7,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
391,17.3,8,3.0,1039.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
392,17.3,16,3.0,1591.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
393,15.6,12,2.2,693.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
394,17.3,8,2.7,1349.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
395,15.6,8,2.33,778.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
396,15.6,4,1.91,499.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,3.0,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
397,15.6,8,2.1,1229.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
398,14.0,8,1.9,938.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
399,15.6,8,1.78,2712.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3840,2160,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
400,14.0,16,1.13,2625.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,2.7,1000000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
401,15.6,4,2.2,306.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
402,17.3,16,2.9,1529.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
403,15.6,8,2.1,1144.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
404,15.6,8,2.5,879.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
405,17.3,16,2.8,2249.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
406,14.0,8,1.1,1873.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
407,13.3,16,1.2,1747.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.5,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
408,14.0,8,1.36,1680.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
409,15.6,4,2.2,409.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.0,500000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
410,11.6,2,1.15,304.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,32000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
411,15.6,8,2.67,1925.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
412,14.0,8,1.7,1943.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,2.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
413,15.6,4,2.1,469.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.0,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
414,13.3,8,1.6,789.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
415,13.3,8,1.27,928.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
416,15.6,4,2.3,598.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
417,13.3,4,1.65,689.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.0,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
418,14.0,8,1.43,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
419,15.6,8,2.14,539.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
420,14.0,8,1.75,1215.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
421,15.6,16,2.0,1899.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3840,2160,2.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
422,12.3,6,1.4,449.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2736,1824,1.1,64000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
423,15.6,8,2.31,1427.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.9,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
424,15.6,8,2.3,597.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,1000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
425,17.3,16,4.42,2799.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2560,1440,2.9,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
426,15.6,8,2.62,1159.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
427,15.6,8,2.02,1142.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
428,14.0,8,1.6,1099.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
429,17.3,12,3.35,1999.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
430,11.6,4,1.16,299.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.1,32000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
431,11.6,4,1.15,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1366,768,1.6,16000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
432,13.3,8,1.4,1010.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
433,14.0,4,1.7,599.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
434,15.6,16,2.3,2445.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3840,2160,2.8,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
435,15.6,16,2.5,2449.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.9,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
436,17.3,8,3.2,1695.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,3.2,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
437,15.6,4,2.1,347.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,500000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
438,12.3,16,1.1,2199.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2400,1600,1.3,512000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
439,14.0,24,1.32,2382.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,2.7,512000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
440,15.6,4,2.0,559.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
441,17.3,8,2.8,519.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.5,1000000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
442,15.6,4,2.2,749.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
443,12.5,8,1.36,1429.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
444,15.6,4,2.2,349.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
445,15.6,8,2.2,1099.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
446,14.0,8,1.64,1179.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
